Var1,Var2,Var3
04-Feb-2023 01:00:07.995,29.98193,31.28478
04-Feb-2023 01:00:08.995,29.98198,31.28476
04-Feb-2023 01:00:09.995,29.98204,31.28475
04-Feb-2023 01:00:10.995,29.9821,31.28474
04-Feb-2023 01:00:11.995,29.98217,31.28471
04-Feb-2023 01:00:12.995,29.98222,31.28467
04-Feb-2023 01:00:13.995,29.98229,31.28464
04-Feb-2023 01:00:14.995,29.98235,31.28462
04-Feb-2023 01:00:15.995,29.98241,31.28459
04-Feb-2023 01:00:16.995,29.98247,31.28457
04-Feb-2023 01:00:17.995,29.98253,31.28454
04-Feb-2023 01:00:18.995,29.98259,31.28451
04-Feb-2023 01:00:19.995,29.98264,31.28449
04-Feb-2023 01:00:20.995,29.98272,31.28446
04-Feb-2023 01:00:21.995,29.98279,31.28443
04-Feb-2023 01:00:22.995,29.98287,31.2844
04-Feb-2023 01:00:23.995,29.98294,31.28436
04-Feb-2023 01:00:24.995,29.98301,31.28434
04-Feb-2023 01:00:25.995,29.98308,31.28431
04-Feb-2023 01:00:26.995,29.98315,31.28428
04-Feb-2023 01:00:27.995,29.98321,31.28426
04-Feb-2023 01:00:28.995,29.98328,31.28423
04-Feb-2023 01:00:29.995,29.98335,31.2842
04-Feb-2023 01:00:30.994,29.98341,31.28418
04-Feb-2023 01:00:31.994,29.98348,31.28415
04-Feb-2023 01:00:32.994,29.98355,31.28412
04-Feb-2023 01:00:33.994,29.98362,31.28409
04-Feb-2023 01:00:34.994,29.9837,31.28406
04-Feb-2023 01:00:35.994,29.98378,31.28408
04-Feb-2023 01:00:36.994,29.98384,31.28404
04-Feb-2023 01:00:37.994,29.98389,31.28401
04-Feb-2023 01:00:38.994,29.98393,31.28398
04-Feb-2023 01:00:39.994,29.98396,31.28398
04-Feb-2023 01:00:40.994,29.98398,31.28396
04-Feb-2023 01:00:41.994,29.984,31.28395
04-Feb-2023 01:00:42.994,29.98402,31.28392
04-Feb-2023 01:00:43.994,29.98404,31.28389
04-Feb-2023 01:00:44.994,29.98407,31.28388
04-Feb-2023 01:00:45.994,29.9841,31.28387
04-Feb-2023 01:00:46.994,29.98414,31.28384
04-Feb-2023 01:00:47.994,29.98417,31.28382
04-Feb-2023 01:00:48.994,29.9842,31.28382
04-Feb-2023 01:00:49.994,29.98426,31.2838
04-Feb-2023 01:00:50.994,29.98431,31.28378
04-Feb-2023 01:00:51.994,29.98436,31.28376
04-Feb-2023 01:00:52.994,29.98442,31.28373
04-Feb-2023 01:00:53.994,29.98447,31.28371
04-Feb-2023 01:00:54.994,29.98452,31.28369
04-Feb-2023 01:00:55.994,29.98459,31.28367
04-Feb-2023 01:00:56.994,29.98463,31.28365
04-Feb-2023 01:00:57.994,29.98467,31.28363
04-Feb-2023 01:00:58.994,29.98472,31.28361
04-Feb-2023 01:00:59.994,29.98477,31.28359
04-Feb-2023 01:01:00.994,29.98483,31.28357
04-Feb-2023 01:01:01.994,29.98488,31.28355
04-Feb-2023 01:01:02.994,29.98494,31.28352
04-Feb-2023 01:01:03.994,29.98499,31.28351
04-Feb-2023 01:01:04.994,29.98504,31.28348
04-Feb-2023 01:01:05.994,29.98509,31.28346
04-Feb-2023 01:01:06.994,29.98516,31.28343
04-Feb-2023 01:01:07.994,29.98522,31.28342
04-Feb-2023 01:01:08.994,29.98528,31.2834
04-Feb-2023 01:01:09.994,29.98535,31.28337
04-Feb-2023 01:01:10.994,29.98543,31.28335
04-Feb-2023 01:01:11.994,29.9855,31.28331
04-Feb-2023 01:01:12.994,29.98557,31.28329
04-Feb-2023 01:01:13.994,29.98565,31.28327
04-Feb-2023 01:01:14.994,29.98572,31.28324
04-Feb-2023 01:01:15.994,29.98579,31.28321
04-Feb-2023 01:01:16.994,29.98587,31.28319
04-Feb-2023 01:01:17.994,29.98595,31.28315
04-Feb-2023 01:01:18.994,29.98602,31.28312
04-Feb-2023 01:01:19.993,29.9861,31.28308
04-Feb-2023 01:01:20.993,29.98618,31.28306
04-Feb-2023 01:01:21.993,29.98627,31.28302
04-Feb-2023 01:01:22.993,29.98634,31.283
04-Feb-2023 01:01:23.993,29.98642,31.28298
04-Feb-2023 01:01:24.993,29.98649,31.28294
04-Feb-2023 01:01:25.993,29.98657,31.28291
04-Feb-2023 01:01:26.993,29.98664,31.28288
04-Feb-2023 01:01:27.993,29.98671,31.28286
04-Feb-2023 01:01:28.993,29.98678,31.28283
04-Feb-2023 01:01:29.993,29.98685,31.28281
04-Feb-2023 01:01:30.993,29.98692,31.28278
04-Feb-2023 01:01:31.993,29.98697,31.28276
04-Feb-2023 01:01:32.993,29.98701,31.28275
04-Feb-2023 01:01:33.993,29.98704,31.28273
04-Feb-2023 01:01:34.993,29.98707,31.28272
04-Feb-2023 01:01:35.993,29.98709,31.28269
04-Feb-2023 01:01:36.993,29.98711,31.28267
04-Feb-2023 01:01:37.993,29.98713,31.28265
04-Feb-2023 01:01:38.993,29.98714,31.28264
04-Feb-2023 01:01:39.993,29.98716,31.28264
04-Feb-2023 01:01:40.993,29.98719,31.28262
04-Feb-2023 01:01:41.993,29.9872,31.28262
04-Feb-2023 01:01:42.993,29.98723,31.28261
04-Feb-2023 01:01:43.993,29.98726,31.2826
04-Feb-2023 01:01:44.993,29.98729,31.28258
04-Feb-2023 01:01:45.993,29.98733,31.28256
04-Feb-2023 01:01:46.993,29.98739,31.28253
04-Feb-2023 01:01:47.993,29.98743,31.28253
04-Feb-2023 01:01:48.993,29.98749,31.28254
04-Feb-2023 01:01:49.993,29.98756,31.28249
04-Feb-2023 01:01:50.993,29.98763,31.28246
04-Feb-2023 01:01:51.993,29.9877,31.28244
04-Feb-2023 01:01:52.993,29.98777,31.28241
04-Feb-2023 01:01:53.993,29.98784,31.28238
04-Feb-2023 01:01:54.993,29.98792,31.28236
04-Feb-2023 01:01:55.993,29.98797,31.28232
04-Feb-2023 01:01:56.993,29.988,31.28231
04-Feb-2023 01:01:57.993,29.98804,31.2823
04-Feb-2023 01:01:58.993,29.9881,31.28229
04-Feb-2023 01:01:59.993,29.98814,31.28227
04-Feb-2023 01:02:00.993,29.9882,31.28225
04-Feb-2023 01:02:01.993,29.98825,31.28223
04-Feb-2023 01:02:02.993,29.9883,31.2822
04-Feb-2023 01:02:03.993,29.98837,31.28218
04-Feb-2023 01:02:04.993,29.98844,31.28215
04-Feb-2023 01:02:05.993,29.9885,31.28214
04-Feb-2023 01:02:06.993,29.98857,31.28211
04-Feb-2023 01:02:07.993,29.98864,31.28209
04-Feb-2023 01:02:08.992,29.98871,31.28206
04-Feb-2023 01:02:09.992,29.98878,31.28204
04-Feb-2023 01:02:10.992,29.98885,31.28202
04-Feb-2023 01:02:11.992,29.98892,31.282
04-Feb-2023 01:02:12.992,29.989,31.28196
04-Feb-2023 01:02:13.992,29.98908,31.28193
04-Feb-2023 01:02:14.992,29.98916,31.28191
04-Feb-2023 01:02:15.992,29.98924,31.28189
04-Feb-2023 01:02:16.992,29.98932,31.28187
04-Feb-2023 01:02:17.992,29.98941,31.28184
04-Feb-2023 01:02:18.992,29.98948,31.2818
04-Feb-2023 01:02:19.992,29.98955,31.28179
04-Feb-2023 01:02:20.992,29.98961,31.28175
04-Feb-2023 01:02:21.992,29.98968,31.28175
04-Feb-2023 01:02:22.992,29.98975,31.28171
04-Feb-2023 01:02:23.992,29.98982,31.28169
04-Feb-2023 01:02:24.992,29.98988,31.28167
04-Feb-2023 01:02:25.992,29.98994,31.28165
04-Feb-2023 01:02:26.992,29.98996,31.28164
04-Feb-2023 01:02:27.992,29.98999,31.28163
04-Feb-2023 01:02:28.992,29.99004,31.28163
04-Feb-2023 01:02:29.992,29.99007,31.28162
04-Feb-2023 01:02:30.992,29.99005,31.28161
04-Feb-2023 01:02:31.992,29.99004,31.28161
04-Feb-2023 01:02:32.992,29.99005,31.28159
04-Feb-2023 01:02:33.992,29.99007,31.28158
04-Feb-2023 01:02:34.992,29.99009,31.28157
04-Feb-2023 01:02:35.992,29.9901,31.28157
04-Feb-2023 01:02:36.992,29.99012,31.28156
04-Feb-2023 01:02:37.992,29.99016,31.28155
04-Feb-2023 01:02:38.992,29.99019,31.28153
04-Feb-2023 01:02:39.992,29.99022,31.28152
04-Feb-2023 01:02:40.992,29.99026,31.2815
04-Feb-2023 01:02:41.992,29.99029,31.28149
04-Feb-2023 01:02:42.992,29.99032,31.28147
04-Feb-2023 01:02:43.992,29.99034,31.28146
04-Feb-2023 01:02:44.992,29.99036,31.28143
04-Feb-2023 01:02:45.992,29.99039,31.28144
04-Feb-2023 01:02:46.992,29.9904,31.28143
04-Feb-2023 01:02:47.992,29.99038,31.28134
04-Feb-2023 01:02:48.992,29.99036,31.2813
04-Feb-2023 01:02:49.992,29.99033,31.28128
04-Feb-2023 01:02:50.992,29.99028,31.28127
04-Feb-2023 01:02:51.992,29.99023,31.28128
04-Feb-2023 01:02:52.992,29.99018,31.2813
04-Feb-2023 01:02:53.992,29.99009,31.28137
04-Feb-2023 01:02:54.992,29.99004,31.28138
04-Feb-2023 01:02:55.992,29.98999,31.28139
04-Feb-2023 01:02:56.992,29.98992,31.28141
04-Feb-2023 01:02:57.991,29.98987,31.28143
04-Feb-2023 01:02:58.991,29.98981,31.28146
04-Feb-2023 01:02:59.991,29.98976,31.28148
04-Feb-2023 01:03:00.991,29.98971,31.2815
04-Feb-2023 01:03:01.991,29.98964,31.28152
04-Feb-2023 01:03:02.991,29.98958,31.28155
04-Feb-2023 01:03:03.991,29.98953,31.28158
04-Feb-2023 01:03:04.991,29.98947,31.2816
04-Feb-2023 01:03:05.991,29.9894,31.28159
04-Feb-2023 01:03:06.991,29.98934,31.2816
04-Feb-2023 01:03:07.991,29.98929,31.28161
04-Feb-2023 01:03:08.991,29.98923,31.28163
04-Feb-2023 01:03:09.991,29.98918,31.28166
04-Feb-2023 01:03:10.991,29.98914,31.2817
04-Feb-2023 01:03:11.991,29.98909,31.28174
04-Feb-2023 01:03:12.991,29.98903,31.28176
04-Feb-2023 01:03:13.991,29.98899,31.28177
04-Feb-2023 01:03:14.991,29.98894,31.28179
04-Feb-2023 01:03:15.997,29.98889,31.2818
04-Feb-2023 01:03:16.997,29.98885,31.28183
04-Feb-2023 01:03:17.997,29.9888,31.28187
04-Feb-2023 01:03:18.997,29.98875,31.28189
04-Feb-2023 01:03:19.997,29.98869,31.2819
04-Feb-2023 01:03:20.997,29.98864,31.28192
04-Feb-2023 01:03:21.998,29.98861,31.28194
04-Feb-2023 01:03:22.998,29.98857,31.28194
04-Feb-2023 01:03:23.997,29.98853,31.28194
04-Feb-2023 01:03:24.998,29.98851,31.28194
04-Feb-2023 01:03:25.998,29.98847,31.28195
04-Feb-2023 01:03:26.998,29.98845,31.28196
04-Feb-2023 01:03:27.998,29.98844,31.28195
04-Feb-2023 01:03:28.998,29.98844,31.28185
04-Feb-2023 01:03:29.998,29.98843,31.28181
04-Feb-2023 01:03:30.998,29.98843,31.28178
04-Feb-2023 01:03:31.998,29.98842,31.28173
04-Feb-2023 01:03:32.998,29.98841,31.28169
04-Feb-2023 01:03:33.999,29.9884,31.28165
04-Feb-2023 01:03:34.999,29.98839,31.2816
04-Feb-2023 01:03:35.999,29.98838,31.28155
04-Feb-2023 01:03:36.999,29.98836,31.2815
04-Feb-2023 01:03:37.999,29.98835,31.28145
04-Feb-2023 01:03:38.999,29.98834,31.28141
04-Feb-2023 01:03:39.999,29.98833,31.28137
04-Feb-2023 01:03:40.999,29.98832,31.28134
04-Feb-2023 01:03:41.999,29.98831,31.28131
04-Feb-2023 01:03:42.999,29.9883,31.28127
04-Feb-2023 01:03:43.999,29.98829,31.28124
04-Feb-2023 01:03:44.999,29.98829,31.2812
04-Feb-2023 01:03:45.999,29.98828,31.28117
04-Feb-2023 01:03:46.999,29.98827,31.28113
04-Feb-2023 01:03:47.999,29.98825,31.28108
04-Feb-2023 01:03:48.999,29.98824,31.28102
04-Feb-2023 01:03:49.999,29.98823,31.28098
04-Feb-2023 01:03:50.999,29.98821,31.28095
04-Feb-2023 01:03:51.999,29.9882,31.28091
04-Feb-2023 01:03:52.999,29.98819,31.28086
04-Feb-2023 01:03:53.999,29.98818,31.28082
04-Feb-2023 01:03:54.999,29.98818,31.28079
04-Feb-2023 01:03:55.999,29.98817,31.28077
04-Feb-2023 01:03:56.999,29.98817,31.28076
04-Feb-2023 01:03:57.999,29.98816,31.28074
04-Feb-2023 01:03:58.999,29.98815,31.28071
04-Feb-2023 01:03:59.999,29.98814,31.28068
04-Feb-2023 01:04:00.999,29.98814,31.28064
04-Feb-2023 01:04:01.999,29.98813,31.28059
04-Feb-2023 01:04:02.999,29.98812,31.28054
04-Feb-2023 01:04:03.999,29.98808,31.28047
04-Feb-2023 01:04:04.999,29.98807,31.28041
04-Feb-2023 01:04:05.999,29.98806,31.28035
04-Feb-2023 01:04:06.999,29.98805,31.28029
04-Feb-2023 01:04:07.999,29.98803,31.28022
04-Feb-2023 01:04:08.999,29.98802,31.28018
04-Feb-2023 01:04:09.999,29.98802,31.28014
04-Feb-2023 01:04:10.999,29.98801,31.28009
04-Feb-2023 01:04:11.999,29.98799,31.28006
04-Feb-2023 01:04:12.999,29.98798,31.28003
04-Feb-2023 01:04:13.999,29.98798,31.28001
04-Feb-2023 01:04:14.999,29.98797,31.27997
04-Feb-2023 01:04:15.999,29.98796,31.27994
04-Feb-2023 01:04:16.998,29.98796,31.27994
04-Feb-2023 01:04:17.999,29.98796,31.27994
04-Feb-2023 01:04:18.999,29.98796,31.27992
04-Feb-2023 01:04:19.999,29.98795,31.27991
04-Feb-2023 01:04:20.999,29.98795,31.27991
04-Feb-2023 01:04:21.999,29.98794,31.27991
04-Feb-2023 01:04:22.999,29.98794,31.2799
04-Feb-2023 01:04:23.999,29.98794,31.27989
04-Feb-2023 01:04:24.999,29.98795,31.27988
04-Feb-2023 01:04:25.999,29.98794,31.27986
04-Feb-2023 01:04:26.999,29.98794,31.27985
04-Feb-2023 01:04:27.998,29.98792,31.2798
04-Feb-2023 01:04:28.998,29.98791,31.27978
04-Feb-2023 01:04:29.998,29.9879,31.27976
04-Feb-2023 01:04:30.998,29.98789,31.27974
04-Feb-2023 01:04:31.998,29.98787,31.27968
04-Feb-2023 01:04:32.998,29.98787,31.27968
04-Feb-2023 01:04:33.998,29.98788,31.27974
04-Feb-2023 01:04:34.998,29.98788,31.27975
04-Feb-2023 01:04:35.998,29.98789,31.27974
04-Feb-2023 01:04:36.998,29.98789,31.27974
04-Feb-2023 01:04:37.998,29.98789,31.27974
04-Feb-2023 01:04:38.998,29.9879,31.27975
04-Feb-2023 01:04:39.998,29.9879,31.27975
04-Feb-2023 01:04:40.998,29.9879,31.27975
04-Feb-2023 01:04:41.998,29.9879,31.27975
04-Feb-2023 01:04:42.998,29.9879,31.27975
04-Feb-2023 01:04:43.998,29.9879,31.27975
04-Feb-2023 01:04:44.998,29.9879,31.27975
04-Feb-2023 01:04:45.998,29.9879,31.27975
04-Feb-2023 01:04:46.998,29.9879,31.27975
04-Feb-2023 01:04:47.998,29.9879,31.27975
04-Feb-2023 01:04:48.998,29.9879,31.27975
04-Feb-2023 01:04:49.998,29.9879,31.27975
04-Feb-2023 01:04:50.998,29.9879,31.27975
04-Feb-2023 01:04:51.998,29.9879,31.27975
04-Feb-2023 01:04:52.998,29.9879,31.27975
04-Feb-2023 01:04:53.998,29.9879,31.27975
04-Feb-2023 01:04:54.998,29.9879,31.27975
04-Feb-2023 01:04:55.998,29.98791,31.27975
04-Feb-2023 01:04:56.998,29.98791,31.27975
04-Feb-2023 01:04:57.998,29.98791,31.27975
04-Feb-2023 01:04:58.998,29.98791,31.27975
04-Feb-2023 01:04:59.998,29.98791,31.27975
04-Feb-2023 01:05:00.998,29.98791,31.27975
04-Feb-2023 01:05:01.998,29.98791,31.27975
04-Feb-2023 01:05:02.998,29.98791,31.27975
04-Feb-2023 01:05:03.998,29.98791,31.27975
04-Feb-2023 01:05:04.998,29.98791,31.27975
04-Feb-2023 01:05:05.998,29.98791,31.27975
04-Feb-2023 01:05:06.998,29.98791,31.27975
04-Feb-2023 01:05:07.998,29.98791,31.27975
04-Feb-2023 01:05:08.998,29.98791,31.27975
04-Feb-2023 01:05:09.998,29.98791,31.27975
04-Feb-2023 01:05:10.998,29.98791,31.27975
04-Feb-2023 01:05:11.998,29.98791,31.27975
04-Feb-2023 01:05:12.998,29.98791,31.27975
04-Feb-2023 01:05:13.998,29.98791,31.27975
04-Feb-2023 01:05:14.998,29.98791,31.27975
04-Feb-2023 01:05:15.998,29.98791,31.27975
04-Feb-2023 01:05:16.998,29.98791,31.27975
04-Feb-2023 01:05:17.997,29.98791,31.27975
04-Feb-2023 01:05:18.997,29.98791,31.27975
04-Feb-2023 01:05:19.997,29.98791,31.27975
04-Feb-2023 01:05:20.997,29.98791,31.27975
04-Feb-2023 01:05:21.997,29.98791,31.27975
04-Feb-2023 01:05:22.997,29.98791,31.27975
04-Feb-2023 01:05:23.997,29.98791,31.27975
04-Feb-2023 01:05:24.997,29.98791,31.27975
04-Feb-2023 01:05:25.997,29.98791,31.27975
04-Feb-2023 01:05:26.997,29.98791,31.27975
04-Feb-2023 01:05:27.997,29.98791,31.27975
04-Feb-2023 01:05:28.997,29.98791,31.27975
04-Feb-2023 01:05:29.997,29.98791,31.27975
04-Feb-2023 01:05:30.997,29.98791,31.27975
04-Feb-2023 01:05:31.997,29.98791,31.27975
04-Feb-2023 01:05:32.997,29.98791,31.27975
04-Feb-2023 01:05:33.997,29.98791,31.27975
04-Feb-2023 01:05:34.997,29.98791,31.27975
04-Feb-2023 01:05:35.997,29.98791,31.27975
04-Feb-2023 01:05:36.997,29.98791,31.27975
04-Feb-2023 01:05:37.997,29.98791,31.27975
