2023-02-04 00:49:37.996347,12.0
2023-02-04 00:49:38.036217,12.0
2023-02-04 00:49:38.076261,12.0
2023-02-04 00:49:38.116307,12.0
2023-02-04 00:49:38.156168,12.0
2023-02-04 00:49:38.196201,12.0
2023-02-04 00:49:38.236955,13.0
2023-02-04 00:49:38.276146,13.0
2023-02-04 00:49:38.316080,13.0
2023-02-04 00:49:38.356442,13.0
2023-02-04 00:49:38.396165,13.0
2023-02-04 00:49:38.437007,13.0
2023-02-04 00:49:38.476093,13.0
2023-02-04 00:49:38.515945,13.0
2023-02-04 00:49:38.556024,13.0
2023-02-04 00:49:38.595880,13.0
2023-02-04 00:49:38.635981,13.0
2023-02-04 00:49:38.676845,13.0
2023-02-04 00:49:38.716804,13.0
2023-02-04 00:49:38.755888,13.0
2023-02-04 00:49:38.796384,13.0
2023-02-04 00:49:38.835906,13.0
2023-02-04 00:49:38.875826,13.0
2023-02-04 00:49:38.915869,13.0
2023-02-04 00:49:38.955905,14.0
2023-02-04 00:49:38.996542,13.0
2023-02-04 00:49:39.035836,14.0
2023-02-04 00:49:39.075719,14.0
2023-02-04 00:49:39.115753,14.0
2023-02-04 00:49:39.155614,14.0
2023-02-04 00:49:39.195665,14.0
2023-02-04 00:49:39.235975,14.0
2023-02-04 00:49:39.275596,14.0
2023-02-04 00:49:39.315628,14.0
2023-02-04 00:49:39.355506,14.0
2023-02-04 00:49:39.395609,14.0
2023-02-04 00:49:39.436187,14.0
2023-02-04 00:49:39.475397,14.0
2023-02-04 00:49:39.515419,14.0
2023-02-04 00:49:39.555793,14.0
2023-02-04 00:49:39.595489,14.0
2023-02-04 00:49:39.635345,14.0
2023-02-04 00:49:39.675774,14.0
2023-02-04 00:49:39.715143,14.0
2023-02-04 00:49:39.755201,15.0
2023-02-04 00:49:39.795250,15.0
2023-02-04 00:49:39.835127,15.0
2023-02-04 00:49:39.875976,15.0
2023-02-04 00:49:39.915171,15.0
2023-02-04 00:49:39.955211,15.0
2023-02-04 00:49:39.995599,15.0
2023-02-04 00:49:40.035143,15.0
2023-02-04 00:49:40.075187,15.0
2023-02-04 00:49:40.116064,15.0
2023-02-04 00:49:40.155128,15.0
2023-02-04 00:49:40.195025,15.0
2023-02-04 00:49:40.235027,15.0
2023-02-04 00:49:40.275136,15.0
2023-02-04 00:49:40.314982,15.0
2023-02-04 00:49:40.355533,15.0
2023-02-04 00:49:40.394887,15.0
2023-02-04 00:49:40.435287,15.0
2023-02-04 00:49:40.474826,15.0
2023-02-04 00:49:40.514751,16.0
2023-02-04 00:49:40.555260,16.0
2023-02-04 00:49:40.594681,16.0
2023-02-04 00:49:40.634738,16.0
2023-02-04 00:49:40.675405,16.0
2023-02-04 00:49:40.714770,16.0
2023-02-04 00:49:40.754803,16.0
2023-02-04 00:49:40.794718,16.0
2023-02-04 00:49:40.834758,16.0
2023-02-04 00:49:40.875021,16.0
2023-02-04 00:49:40.914570,16.0
2023-02-04 00:49:40.954433,16.0
2023-02-04 00:49:40.994827,16.0
2023-02-04 00:49:41.034550,16.0
2023-02-04 00:49:41.074425,16.0
2023-02-04 00:49:41.114505,16.0
2023-02-04 00:49:41.154474,17.0
2023-02-04 00:49:41.194517,17.0
2023-02-04 00:49:41.234566,17.0
2023-02-04 00:49:41.274491,17.0
2023-02-04 00:49:41.315017,17.0
2023-02-04 00:49:41.355049,17.0
2023-02-04 00:49:41.395126,17.0
2023-02-04 00:49:41.434871,17.0
2023-02-04 00:49:41.474612,17.0
2023-02-04 00:49:41.514661,17.0
2023-02-04 00:49:41.554126,17.0
2023-02-04 00:49:41.594227,17.0
2023-02-04 00:49:41.634103,17.0
2023-02-04 00:49:41.674111,17.0
2023-02-04 00:49:41.714179,17.0
2023-02-04 00:49:41.754535,18.0
2023-02-04 00:49:41.794146,17.0
2023-02-04 00:49:41.834006,17.0
2023-02-04 00:49:41.874428,18.0
2023-02-04 00:49:41.914244,18.0
2023-02-04 00:49:41.953914,18.0
2023-02-04 00:49:41.994017,18.0
2023-02-04 00:49:42.033955,18.0
2023-02-04 00:49:42.074053,18.0
2023-02-04 00:49:42.114038,18.0
2023-02-04 00:49:42.154025,18.0
2023-02-04 00:49:42.194410,18.0
2023-02-04 00:49:42.233939,18.0
2023-02-04 00:49:42.274359,19.0
